nfl_id,total_attention,avg_attention,max_attention,std_attention,median_attention,play_count,frame_count,high_attention_pct
53533,359.224744964391,0.4177031918190593,1.0,0.28777739979093236,0.37632086873054504,172,860,76.74418604651163
52506,26.712268859148026,0.5342453771829605,1.0,0.3554984793949509,0.3794306069612503,10,50,88.0
53819,36.817267544567585,0.35064064328159605,1.0,0.23576454101970112,0.3362354636192322,21,105,74.28571428571429
52436,277.01966672204435,0.3743509009757356,1.0,0.2643513066060172,0.30773602426052094,148,740,79.72972972972973
46122,48.41385228745639,0.4610843074995847,0.9412569403648376,0.28916608316070636,0.42347967624664307,21,105,79.04761904761905
54540,217.39667876437306,0.48310373058749567,1.0,0.3123437945242083,0.4056847393512726,90,450,85.55555555555556
43395,16.079604409635067,0.2679934068272511,0.6553957462310791,0.160860250418762,0.21925678104162216,12,60,70.0
44902,173.4911658409983,0.45655569958157444,1.0,0.30509814906832305,0.3852555751800537,76,380,83.15789473684211
42391,155.56177975982428,0.450903709448766,1.0,0.28660631466485864,0.39626312255859375,69,345,86.37681159420289
54510,3.3642475306987762,0.3364247530698776,0.38725730776786804,0.04287042664121904,0.3372442275285721,2,10,100.0
53460,8.271294325590134,0.4135647162795067,0.8989884853363037,0.3233588401379437,0.40008988976478577,4,20,75.0
52897,48.9968284368515,0.40830690364042915,1.0,0.24878353272971435,0.3136373460292816,24,120,87.5
53455,210.1600159071386,0.45686959979812736,1.0,0.28494565106308706,0.40680088102817535,92,460,85.21739130434783
54533,237.48945456929505,0.45236086584627627,1.0,0.27324799483103923,0.4088234603404999,105,525,85.14285714285714
54496,226.23770003579557,0.34020706772300086,1.0,0.23873295049983626,0.2815805673599243,133,665,75.93984962406014
46073,207.89789104647934,0.5263237748012135,1.0,0.3093603026027526,0.4786021411418915,79,395,88.10126582278481
52452,128.81670685857534,0.37887266723110397,1.0,0.3055528652764338,0.2569624334573746,68,340,71.47058823529412
48026,131.5694050937891,0.33308710150326354,1.0,0.22583359356642374,0.27553731203079224,79,395,75.9493670886076
54525,233.24631315097213,0.4485506022134079,1.0,0.281067147322335,0.42217040061950684,104,520,82.11538461538461
53540,8.389356791973114,0.5592904527982075,1.0,0.32774469878656476,0.44972899556159973,3,15,100.0
52473,300.76619601622224,0.4236143605862285,1.0,0.277619867043187,0.3591090142726898,142,710,86.47887323943661
52515,25.18725648522377,0.6296814121305943,1.0,0.21387615209476815,0.6135724782943726,8,40,100.0
44872,203.4985321983695,0.42395527541326977,1.0,0.2781233989243753,0.36114302277565,96,480,82.08333333333333
55925,232.70330173987895,0.40825140656119113,1.0,0.2843888161784208,0.3300495594739914,114,570,79.12280701754386
43641,237.03834918141365,0.4122406072720237,1.0,0.2765618706534906,0.34267160296440125,115,575,80.0
46138,0.4586360529065132,0.09172721058130265,0.1715935468673706,0.05540654594924226,0.08086676150560379,1,5,20.0
38843,25.812774680554867,0.27171341769005125,0.6326484680175781,0.14009900475819498,0.20943458378314972,19,95,78.94736842105263
47855,262.4759644046426,0.43384456926387205,1.0,0.28740391911718527,0.3467886447906494,121,605,86.2809917355372
44915,19.323614679276943,0.4294136595394876,0.7145707607269287,0.18487241439960497,0.4472596049308777,9,45,88.88888888888889
56405,47.107416428625584,0.2944213526789099,1.0,0.19848703551654964,0.23995963484048843,32,160,82.5
53481,159.45456041768193,0.43686180936351215,1.0,0.26258647611883723,0.37689313292503357,73,365,90.13698630136986
44813,10.458704203367233,0.41834816813468934,0.6187343001365662,0.11500427436721086,0.39590561389923096,5,25,100.0
44974,73.79176770150661,0.343217524193054,1.0,0.1994709530024646,0.338238924741745,43,215,80.0
42465,1.009076151996851,0.1009076151996851,0.18285883963108063,0.04685894353426432,0.08532651886343956,2,10,30.0
44926,275.46627802588046,0.39352325432268637,1.0,0.2806455592808839,0.32113832235336304,140,700,81.14285714285714
53462,204.83742735907435,0.44051059647112767,1.0,0.2790252435900898,0.37474265694618225,93,465,87.31182795698925
54492,278.2168504446745,0.3974526434923921,1.0,0.262718739759884,0.33321505784988403,140,700,81.14285714285714
46304,315.1948794173077,0.4288365706357928,1.0,0.27597894425656916,0.37564927339553833,147,735,86.53061224489797
46105,110.04395317286253,0.36079984646840174,1.0,0.23115700036533346,0.2967265248298645,61,305,86.55737704918033
52493,209.90867286734283,0.3385623755924884,1.0,0.20446922645194252,0.30843789875507355,124,620,82.09677419354838
55137,168.01032363809645,0.4540819557786391,1.0,0.2483517804648698,0.40099720656871796,74,370,92.97297297297298
54466,46.66544556245208,0.32183065905139363,1.0,0.25052869733371713,0.2576490044593811,29,145,66.89655172413794
54704,94.39661660045385,0.2420426066678304,0.8502827286720276,0.15800902601987094,0.20574872940778732,78,390,66.15384615384615
54980,53.699502259492874,0.41307309430379135,0.9309096932411194,0.19823627104836994,0.44277140498161316,26,130,89.23076923076924
53494,148.8589763585478,0.31012286741364126,0.8585891127586365,0.17987295991141167,0.29235750436782837,96,480,78.75
45287,299.5089592523873,0.4278699417891247,1.0,0.25376670934291606,0.391937792301178,140,700,87.57142857142857
47947,224.0106151625514,0.4307896445433681,1.0,0.27840370888775207,0.36083491146564484,104,520,88.46153846153845
46724,27.502941772341728,0.4583823628723621,1.0,0.2207187333561644,0.36538365483283997,12,60,98.33333333333333
46269,291.3278583865613,0.4191767746569227,1.0,0.27516417369649393,0.3410928249359131,139,695,86.0431654676259
46456,316.7567301597446,0.44301640581782464,1.0,0.28132942414233975,0.3925135135650635,143,715,83.77622377622377
47790,26.26985928043723,0.3090571680051439,1.0,0.23828604698330755,0.27102673053741455,17,85,68.23529411764706
48508,64.6786680817604,0.34961442206356974,1.0,0.2404048453220799,0.3077102303504944,37,185,77.29729729729729
38588,337.8871124247089,0.42770520560089736,1.0,0.2849616804559996,0.3845650255680084,158,790,82.15189873417722
46132,250.14252022095025,0.4350304699494787,1.0,0.24504349789412425,0.41502198576927185,115,575,88.69565217391305
47788,240.78191680461168,0.4261626846099322,1.0,0.27507343570152676,0.3576945960521698,113,565,87.2566371681416
52453,224.263497678563,0.33979317830085304,1.0,0.22552653655542965,0.29533933103084564,132,660,81.51515151515152
52613,280.7369161993265,0.40105273742760933,1.0,0.26794591366121684,0.3385419547557831,140,700,85.57142857142857
53554,273.04302949644625,0.36164639668403475,1.0,0.2521097619416427,0.2923184633255005,151,755,78.67549668874172
54583,244.4768753889948,0.41790918869913646,1.0,0.2686267690349041,0.37160634994506836,117,585,83.93162393162393
56540,252.16854912042618,0.416807519207316,1.0,0.27305783706269615,0.3494921326637268,121,605,83.47107438016529
53461,28.909271124750376,0.385456948330005,1.0,0.30565267960368503,0.34521669149398804,15,75,69.33333333333334
47890,44.64433827251196,0.6377762610358851,1.0,0.3172689152824251,0.6577220559120178,14,70,92.85714285714286
47816,269.1581007614732,0.42723508057376697,1.0,0.2637923421107098,0.396609365940094,126,630,83.01587301587303
38559,195.14762127399445,0.3364614159896456,1.0,0.22604872875823878,0.29805104434490204,116,580,76.20689655172413
42427,153.807274132967,0.39437762598196663,1.0,0.24631686374436618,0.34026914834976196,78,390,86.92307692307692
55967,143.66418187320232,0.43534600567637066,1.0,0.2518565885050282,0.42142467200756073,66,330,84.84848484848484
54531,7.062159225344658,0.4708106150229772,0.7164955139160156,0.21043753937584145,0.5405400991439819,3,15,100.0
46711,108.70929655060172,0.31973322514882857,1.0,0.24718485067127674,0.2310284897685051,68,340,75.0
47877,226.34579802118242,0.4078302667048332,1.0,0.27183852047492346,0.32636648416519165,111,555,83.6036036036036
41915,55.11635333299637,0.5801721403473302,1.0,0.30239640393174944,0.5078018307685852,19,95,98.94736842105263
56527,139.21215271390975,0.47190560242003304,1.0,0.3059703056440182,0.38748225569725037,59,295,86.4406779661017
53519,17.761729184538126,0.3552345836907625,1.0,0.2558879331395707,0.3655177354812622,10,50,76.0
53489,243.77576232887805,0.40293514434525296,1.0,0.29140183145059784,0.3188473880290985,121,605,78.84297520661157
53505,302.0722804199904,0.41098269444896657,1.0,0.2544989892381927,0.38071534037590027,147,735,82.44897959183673
40017,236.25276716426015,0.31291757240299356,1.0,0.24449018826602265,0.2420307695865631,151,755,70.59602649006622
47899,179.20385394245386,0.33496047465879225,1.0,0.24673231614466062,0.2725048065185547,107,535,72.89719626168224
52469,187.0544984601438,0.46763624615035954,1.0,0.287838738326809,0.3751853108406067,80,400,90.25
46110,77.7709032446146,0.48606814527884123,1.0,0.30206616212597986,0.46518880128860474,32,160,80.0
47822,225.24870133399963,0.4331705794884608,1.0,0.254042666788607,0.40373802185058594,104,520,87.3076923076923
48268,236.57113356143236,0.40439510010501256,1.0,0.25358246915463933,0.353071391582489,117,585,85.12820512820512
53529,157.9788039289415,0.36316966420446317,1.0,0.21837761518100962,0.31969836354255676,87,435,85.97701149425288
54500,246.3811428323388,0.460525500621194,1.0,0.28591831079194074,0.41050153970718384,107,535,86.72897196261682
44823,160.15167879033834,0.4054472880768059,1.0,0.26721629844792244,0.388384610414505,79,395,77.9746835443038
44851,72.9703126847744,0.3316832394762473,1.0,0.21449140086368482,0.3070688843727112,44,220,78.63636363636364
54514,369.1050054766238,0.4824902032374167,1.0,0.28169790313123394,0.4447333812713623,153,765,86.40522875816994
38607,226.7097843065858,0.357023282372576,1.0,0.26040755911566266,0.27369052171707153,127,635,76.22047244094489
56011,113.73242560587823,0.30738493406994116,1.0,0.22011250356163217,0.24762289226055145,74,370,71.35135135135135
43353,222.60445758886635,0.37100742931477726,1.0,0.2708838846306468,0.2883807271718979,120,600,77.66666666666666
46168,180.72481577005237,0.4202902692326799,1.0,0.2923926494970804,0.37122076749801636,86,430,75.81395348837209
55184,113.3801185078919,0.3909659258892824,1.0,0.2603632977138424,0.32544809579849243,58,290,86.55172413793103
47915,30.03768539428711,0.4291097913469587,1.0,0.3165518100754951,0.38900499045848846,14,70,65.71428571428571
48537,6.70986171066761,0.22366205702225367,0.36035439372062683,0.1081385159034275,0.26597896218299866,6,30,73.33333333333333
46139,234.70096864923835,0.3911682810820639,1.0,0.2560361980880321,0.32923345267772675,120,600,81.5
53601,320.34647194482386,0.46765908313112975,1.0,0.2637134044298708,0.4301510453224182,137,685,88.75912408759125
37078,250.0600670836866,0.3497343595576036,1.0,0.24764824401097282,0.28849396109580994,143,715,77.34265734265733
43503,154.1723932698369,0.460216099312946,1.0,0.29398975141847766,0.389237642288208,67,335,88.95522388059702
47956,90.51838133856654,0.3851846014407087,1.0,0.26979235727168327,0.32197681069374084,47,235,80.0
43306,133.69505721330643,0.46910546390633834,1.0,0.2575092476710027,0.45782577991485596,57,285,86.66666666666667
44962,159.90100069530308,0.3476108710767458,1.0,0.21788738002507768,0.30888956785202026,92,460,82.82608695652173
38868,142.4497806057334,0.293710887846873,1.0,0.19896604668476547,0.23710910975933075,97,485,73.60824742268042
46757,345.710837431252,0.46094778324166935,1.0,0.2656845999107856,0.4343545287847519,150,750,86.53333333333333
53609,122.96929042972624,0.34639236740767954,1.0,0.23994909713664703,0.28473857045173645,71,355,79.43661971830987
42467,105.6358587294817,0.40629176434416037,1.0,0.30295986401506403,0.3367118537425995,52,260,72.6923076923077
46698,271.835330247879,0.4686816038756535,1.0,0.2967166267864806,0.41492292284965515,116,580,82.75862068965517
46080,117.53624235279858,0.3134299796074629,0.9387710094451904,0.2075306100145967,0.2740980386734009,75,375,71.73333333333333
44842,47.6581574678421,0.43325597698038276,1.0,0.3182747530548714,0.2662581652402878,22,110,83.63636363636363
55897,227.60382046736777,0.41382512812248684,1.0,0.2828883006182943,0.34008246660232544,110,550,81.45454545454545
47931,327.2859114073217,0.4452869542956758,1.0,0.2872963041247159,0.39823099970817566,147,735,84.35374149659864
53531,179.678904119879,0.4791437443196774,1.0,0.2877629243047208,0.4521624743938446,75,375,86.66666666666667
46157,89.72434329614043,0.46012483741610477,1.0,0.25863946750989597,0.4399702847003937,39,195,85.64102564102564
52510,44.09186070971191,0.3266063756274956,1.0,0.25802705676178395,0.2575913965702057,27,135,73.33333333333333
46127,174.63106567412615,0.4656828417976697,1.0,0.3004135810781758,0.40567678213119507,75,375,83.2
42401,1.9348130524158478,0.38696261048316954,0.44897204637527466,0.0472500606026389,0.3925504684448242,1,5,100.0
46652,116.71423371322453,0.38904744571074845,1.0,0.29470598631591416,0.3376194089651108,60,300,74.33333333333333
54637,18.19589325040579,0.5198826642973082,1.0,0.35630086696655966,0.5783848762512207,7,35,74.28571428571429
46968,142.87324961088598,0.4202154400320176,1.0,0.2865027164855157,0.34908778965473175,68,340,84.11764705882354
52535,154.55233772471547,0.3253733425783484,1.0,0.22196315318091794,0.2508012652397156,95,475,76.63157894736841
56045,147.84888566285372,0.4847504447962417,1.0,0.2756373345145687,0.4862213730812073,61,305,83.60655737704919
44848,95.33457360975444,0.2979205425304826,1.0,0.21896682272564905,0.23768290132284164,64,320,69.6875
49410,171.7853627577424,0.3694308876510589,1.0,0.25594354470136915,0.3131157457828522,93,465,80.86021505376344
46188,159.84611951559782,0.4379345740153365,1.0,0.26177953521053027,0.39925524592399597,73,365,85.47945205479452
53565,211.211491772905,0.4400239411935521,1.0,0.27506421682439747,0.3888489454984665,96,480,85.0
47871,187.63575667887926,0.3992250142103814,1.0,0.2818295766529532,0.3339252322912216,94,470,76.80851063829788
52624,221.1600016374141,0.3205217415034987,1.0,0.2514669012270258,0.2302667573094368,138,690,71.30434782608695
53503,407.3660415895283,0.48495957332086703,1.0,0.2972630457362422,0.43590712547302246,168,840,85.23809523809524
53592,47.02455011103302,0.31349700074022013,0.6514666080474854,0.14721357310103375,0.3075524717569351,30,150,86.0
53448,200.63858426362276,0.46660135875261105,1.0,0.28658827120143465,0.3944849669933319,86,430,89.30232558139535
55880,216.69574079848826,0.46601234580320056,1.0,0.2804424038009626,0.4302375614643097,93,465,86.02150537634408
52641,4.8811244666576385,0.48811244666576387,0.6297382116317749,0.10693045620965785,0.4808506667613983,2,10,100.0
43373,218.87449138052762,0.4129707384538257,1.0,0.26642315685099366,0.3690253049135208,106,530,82.45283018867924
53445,41.563476875424385,0.3197190528878799,1.0,0.2116719873598652,0.261525958776474,26,130,78.46153846153847
46657,56.37359759770334,0.43364305844387185,1.0,0.22984167106976466,0.36560942232608795,26,130,93.84615384615384
43986,142.68129967711866,0.42591432739438406,1.0,0.2814556947843522,0.4233090281486511,67,335,78.80597014925374
54578,132.45583157241344,0.3044961645342838,1.0,0.21893017124602,0.247746542096138,87,435,74.02298850574712
52637,1.172899767756462,0.2345799535512924,0.2563404440879822,0.017671923462062856,0.2422199845314026,1,5,100.0
46807,73.36878953874111,0.31899473712496135,1.0,0.2230874852446492,0.27649638056755066,46,230,77.39130434782608
42381,43.04662326723337,0.6149517609604768,1.0,0.28968456100297213,0.5977649688720703,14,70,97.14285714285714
44911,265.15467523783445,0.43827219047575944,1.0,0.2748451986450194,0.3863683342933655,121,605,85.45454545454545
52458,186.43288334086537,0.42371109850196675,1.0,0.2691452512390458,0.3729945421218872,88,440,85.68181818181819
54504,220.9342512190342,0.4602796900396546,1.0,0.28043526123638135,0.43007148802280426,96,480,85.0
44925,112.72655861638486,0.3175396017362954,1.0,0.18137236810986884,0.29015418887138367,71,355,83.66197183098592
46085,279.83690514042974,0.4055607320875793,1.0,0.27132900295255746,0.32268522679805756,138,690,86.37681159420289
48516,367.24545262008905,0.4398149133174719,1.0,0.2905332191802259,0.38996195793151855,167,835,84.55089820359282
55921,373.14825109764934,0.48148161431954756,1.0,0.285383572786632,0.45275989174842834,155,775,87.22580645161291
46087,110.71215469017625,0.3817660506557802,1.0,0.24824234551210855,0.3396204859018326,58,290,82.41379310344827
47804,91.99188120290637,0.34713917435059005,1.0,0.255148668230074,0.26196447014808655,53,265,80.0
48241,269.8863578680903,0.39983164128605964,1.0,0.27599887620444086,0.3159065246582031,135,675,82.81481481481482
54487,242.00904173403978,0.48401808346807956,1.0,0.30055298351768106,0.41351865231990814,100,500,89.60000000000001
43404,125.86353735625744,0.4195451245208581,1.0,0.25648388260337446,0.37728238105773926,60,300,88.66666666666667
45021,112.48202965781093,0.38129501578918956,1.0,0.25385797321865095,0.3395698070526123,59,295,79.66101694915254
54513,206.85672402754426,0.34476120671257376,1.0,0.23128112368427897,0.29296448826789856,120,600,79.83333333333333
54807,5.600637495517731,0.3733758330345154,0.48993682861328125,0.08646559707804795,0.38991957902908325,3,15,100.0
53649,92.1992797460407,0.35461261440784886,1.0,0.2609237234299031,0.27978336811065674,52,260,74.23076923076923
46175,190.92633245512843,0.4105942633443622,1.0,0.27127733604016985,0.32382580637931824,93,465,86.66666666666667
53438,305.58409741334617,0.43654871059049455,1.0,0.27901369929829345,0.38938792049884796,140,700,82.57142857142857
35459,79.5021505728364,0.3117731395013192,1.0,0.20038376010536682,0.2653369605541229,51,255,76.86274509803923
42929,342.62123189494014,0.4229891751789384,1.0,0.2811368526575867,0.35055316984653473,162,810,86.91358024691358
54580,121.00207798928022,0.42456869469922887,1.0,0.26260537270549666,0.41193023324012756,57,285,81.40350877192982
42361,207.3182297050953,0.45564446089031935,1.0,0.30414715414848764,0.37455978989601135,91,455,87.03296703296704
53596,248.82554462738335,0.473953418337873,1.0,0.30568181867182664,0.4318206310272217,105,525,82.0952380952381
47974,165.39521130360663,0.32115575010409053,1.0,0.23316526548772162,0.26492026448249817,103,515,74.9514563106796
55969,126.47569521144032,0.5621142009397347,1.0,0.2663138734620488,0.5136169791221619,45,225,95.11111111111111
46902,227.09713849425316,0.39154679050733304,1.0,0.23350910572795047,0.3497307598590851,116,580,89.82758620689654
53472,149.70448646135628,0.29353820874775743,1.0,0.21187085633868102,0.2424282655119896,102,510,68.43137254901961
53509,167.60997146368027,0.41902492865920066,1.0,0.2666171190209203,0.3501439690589905,80,400,86.5
43387,198.1293426156044,0.33299049179093176,1.0,0.2492549031398267,0.2609979212284088,119,595,75.46218487394958
52764,78.11002091132104,0.3633024228433537,1.0,0.30576911247712796,0.21550732851028442,43,215,70.23255813953489
42406,5.953921735286713,0.5953921735286712,1.0,0.4057875432273389,0.6199849620461464,2,10,90.0
52547,199.41293759085238,0.43350638606707037,1.0,0.272993149785482,0.36141276359558105,92,460,87.60869565217392
55871,8.783144623041153,0.5855429748694102,1.0,0.34477709478073365,0.5979338884353638,3,15,80.0
44893,242.2679025772959,0.4071729455080603,1.0,0.3091448925102467,0.33950430154800415,119,595,72.26890756302521
46086,249.8598583806306,0.37572911034681294,1.0,0.25464589693626144,0.31287267804145813,133,665,80.75187969924812
46775,220.90777676086873,0.48023429730623635,1.0,0.3107677864815365,0.43427881598472595,92,460,82.3913043478261
46259,195.58363012690097,0.35560660023072904,1.0,0.2591584232805329,0.2987253963947296,110,550,77.0909090909091
43327,231.10911781713367,0.4531551329747719,1.0,0.3056360770610857,0.41210387647151947,102,510,80.0
47971,212.1702188309282,0.4466741449072173,1.0,0.3097934094030482,0.34966084361076355,95,475,83.15789473684211
42388,238.92540827393532,0.42287682880342536,1.0,0.3024101389510937,0.33708035945892334,113,565,80.35398230088495
45571,321.09307001531124,0.4620044172882176,1.0,0.29560973990407924,0.43719401955604553,139,695,80.71942446043165
54544,10.358745895326138,0.25896864738315345,0.42617738246917725,0.10127095269722368,0.25672711431980133,8,40,82.5
52431,285.2318011056632,0.41040546921678156,1.0,0.2808222949216783,0.32653486728668213,139,695,84.74820143884892
52594,171.43487802147865,0.3234620340027899,1.0,0.21057159319219756,0.2797779142856598,106,530,80.56603773584906
53476,283.785408411175,0.4299778915320834,1.0,0.2916901589551151,0.39226335287094116,132,660,77.27272727272727
46142,188.78185208048671,0.444192593130557,1.0,0.2969318994590202,0.3370904326438904,85,425,87.52941176470588
54679,186.6925947945565,0.42430135180581025,1.0,0.2756220981177044,0.38594260811805725,88,440,80.45454545454545
54936,243.92440895177424,0.3998760802488102,1.0,0.26114946609130685,0.36053967475891113,122,610,79.34426229508198
38707,42.599304201081395,0.37042873218331646,1.0,0.2696784644359526,0.2733228802680969,23,115,80.0
43299,229.05623576417565,0.5090138572537237,1.0,0.2613845290021963,0.49581378698349,90,450,88.88888888888889
47934,71.06410445459187,0.45847809325543143,1.0,0.2790868781607856,0.39677268266677856,31,155,89.6774193548387
53465,153.3079026415944,0.37853803121381335,1.0,0.29975531890500745,0.30135005712509155,81,405,76.04938271604938
55919,31.80338342860341,0.489282821978514,1.0,0.3003655207662547,0.36986467242240906,13,65,92.3076923076923
55941,54.25213738530874,0.43401709908246994,1.0,0.291048960711966,0.36776334047317505,25,125,83.2
43700,201.39657752402127,0.4331109194064974,1.0,0.2802054998061149,0.36579611897468567,93,465,82.15053763440861
52991,256.1890026908368,0.40990240430533886,1.0,0.2745397659243715,0.3431854248046875,125,625,82.24000000000001
44862,55.66364372521639,0.265064970120078,0.9242690801620483,0.19887147364069055,0.21375779062509537,42,210,66.19047619047619
44869,229.51671181991696,0.39571846865502924,1.0,0.2904159478329931,0.31940019130706787,116,580,75.6896551724138
46194,53.42072355374694,0.32376196093179965,0.8544886112213135,0.19279036881906672,0.31630373001098633,33,165,75.15151515151514
54548,75.33343310467899,0.396491753182521,1.0,0.28462071551606877,0.30975936353206635,38,190,80.52631578947368
39984,268.7967985533178,0.4042057121102523,1.0,0.28047003704362433,0.3329697847366333,133,665,76.84210526315789
55881,99.52320022508502,0.537963244459919,1.0,0.2928160893075539,0.46123701333999634,37,185,92.43243243243244
54550,8.932471327483654,0.4466235663741827,0.882318913936615,0.33643726880360814,0.380007304251194,4,20,55.00000000000001
43351,363.42288874462247,0.43523699250852993,1.0,0.2685618588161457,0.4003046154975891,167,835,85.1497005988024
54808,223.98974343016744,0.3764533503028024,1.0,0.22373420198028288,0.3303946852684021,119,595,84.87394957983193
44837,145.4439792484045,0.33824181220559185,1.0,0.2471677714690609,0.26325830817222595,86,430,77.67441860465117
54026,24.884687438607216,0.29276102868949666,1.0,0.22100644472146036,0.24117137491703033,17,85,70.58823529411765
46212,197.01913706958294,0.4147771306728062,1.0,0.2605777871977434,0.3654545247554779,95,475,85.26315789473684
52445,252.72353099100292,0.3979898125842566,1.0,0.2734395719526052,0.33551648259162903,127,635,80.78740157480316
43435,13.377180054783821,0.3822051444223949,0.6998006105422974,0.1640308105671581,0.42133164405822754,7,35,97.14285714285714
47826,143.80854265391827,0.4357834625876311,1.0,0.27885143237497206,0.37875159084796906,66,330,83.33333333333334
